21 21 21 21 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
21 21 21 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
21 21 21 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 21 21 21 21 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
21 21 0 0 0 0 0 0 0 21 21 0 0 0 0 0 0 21 21 10 10 0 0 0 0 0 0 0 0 0 10 21 21 21 21 21 21 21 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
21 21 0 0 0 0 0 0 0 21 21 0 0 0 0 0 0 21 10 10 10 10 10 0 0 0 0 0 0 0 10 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
21 21 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 10 10 10 10 10 10 10 10 0 0 0 0 0 10 21 21 21 21 21 21 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
21 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 0 10 10 10 10 10 10 10 0 0 0 0 0 10 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 0 21 21 21 21 21 0 0 0 0 0 0 0 0 0 10 10 10 10 0 0 0 0 0 0 10 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 10 10 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 21 21 21 21 21 21 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 21 21 21 21 21 21 21 10 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 21 21 21 21 21 21 21 10 10 10 10 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 21 21 21 21 21 0 0 0 0 0 0 0 
0 0 0 0 0 21 21 21 21 21 21 21 10 10 10 10 10 21 21 0 0 0 0 0 0 0 0 10 10 10 10 10 10 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 21 21 21 21 21 21 21 21 10 10 10 21 21 21 21 21 21 0 0 21 21 21 10 10 10 10 10 10 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 10 10 10 10 10 10 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 10 10 10 10 10 10 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 10 10 10 10 10 10 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 10 10 10 10 10 10 10 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 0 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 0 0 0 0 0 0 0 0 10 10 10 10 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 0 10 10 10 10 21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 10 10 10 10 10 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 10 10 10 10 10 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21 21 0 0 0 0 0 0 0 0 10 21 21 21 21 21 21 21 10 0 0 0 0 0 0 10 10 10 10 10 21 21 21 0 0 0 0 0 0 0 0 0 21 21 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 
21 21 0 0 0 0 0 0 0 10 10 10 10 21 10 10 10 10 10 0 0 0 0 0 0 10 10 10 10 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 
21 21 21 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 10 10 10 10 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 
21 21 21 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 0 0 0 0 0 0 0 10 10 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 
21 21 21 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 0 0 0 0 0 0 10 21 21 21 21 21 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 
21 21 21 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 0 0 0 0 0 0 21 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 
21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 10 10 0 0 0 0 0 0 0 21 21 21 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 
21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 
21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 21 
21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 
21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 21 21 
21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 
21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 
21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 
21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 0 21 21 21 21 
21 21 21 21 21 21 0 0 0 0 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 0 0 0 0 0 0 21 21 21 21 21 
